data,estado,nomeCidade,codigo,casos,mortes
2020-05-22,MG,Chapada Gaúcha,311615,0,0
2020-10-29,AM,Boa Vista do Ramos,130068,2,3
2020-04-17,BA,São Felipe,292910,0,0
2020-09-24,CE,Cascavel,230350,3,87
2020-09-17,AM,Manaquiri,130255,4,19
2020-04-17,MA,Lago da Pedra,210570,0,0
2020-10-05,GO,Jandaia,521170,1,9
2020-08-16,BA,Itapicuru,291650,0,1
2020-04-26,BA,Salvador,292740,54,39
2020-09-24,BA,Brejões,290430,1,1
2020-04-07,MA,São Bento,211050,0,0
2020-06-09,MA,Tufilândia,211227,0,1
2020-11-11,AM,Pauini,130350,4,4
2020-11-03,MG,Conceição da Aparecida,311710,0,3
2020-07-25,MG,Patis,314795,0,0
2020-08-19,BA,São Gabriel,292925,0,0
2020-11-29,CE,Quixeré,231150,5,10
2020-10-10,CE,Barro,230200,0,9
2020-05-22,ES,Mucurici,320360,1,0
2020-06-05,AM,Lábrea,130240,7,0
2020-06-11,MG,Campanário,311080,0,0
2020-08-05,BA,Brumado,290460,10,5
2020-11-06,MG,Santa Rita do Sapucaí,315960,0,19
2020-04-04,GO,Chapadão do Céu,520547,0,0
2020-08-29,CE,Nova Russas,230930,11,17
2020-07-03,MA,Davinópolis,210375,1,6
2020-05-26,CE,Ibiapina,230530,1,0
2020-10-24,BA,Pilão Arcado,292440,0,0
2020-11-23,BA,Filadélfia,291085,0,12
2020-11-04,MG,Rochedo de Minas,315620,0,1
2020-07-20,MG,Bueno Brandão,310910,0,3
2020-08-17,BA,Iaçu,291190,0,7
2020-12-05,BA,Itaeté,291500,7,3
2020-09-19,MA,Balsas,210140,19,51
2020-11-26,GO,Itaguaru,521060,3,7
2020-11-10,MG,Bonfinópolis de Minas,310820,3,6
2020-07-17,GO,Corumbá de Goiás,520580,0,0
2020-09-28,AM,Lábrea,130240,4,39
2020-08-13,MG,Campestre,311100,0,3
2020-04-26,ES,Itarana,320290,0,0
2020-08-15,CE,Catarina,230360,0,4
2020-07-24,BA,Macajuba,291960,3,0
2020-11-19,BA,Irecê,291460,45,35
2020-04-03,MG,Monte Carmelo,314310,0,0
2020-09-23,GO,Novo Planalto,521525,0,0
2020-08-17,GO,Buritinópolis,520396,0,0
2020-04-17,BA,Inhambupe,291370,0,0
2020-10-11,MA,Vitória do Mearim,211290,0,6
2020-04-02,MA,Rosário,210960,0,0
2020-04-28,BA,Itamari,291570,0,0
2020-05-19,CE,Caucaia,230370,50,43
2020-05-31,GO,Goiânia,520870,87,52
2020-06-08,MG,Bandeira do Sul,310530,0,0
2020-07-31,CE,Pacatuba,230970,8,76
2020-09-12,MG,Santana do Riacho,315900,0,0
2020-06-17,MG,Crisólita,312015,0,0
2020-11-25,MA,Balsas,210140,10,82
2020-11-03,GO,Chapadão do Céu,520547,1,7
2020-10-06,GO,Campos Verdes,520495,0,1
2020-09-19,BA,Antônio Cardoso,290170,4,0
2020-04-29,GO,Professor Jamil,521839,0,1
2020-09-14,BA,Canarana,290620,2,1
2020-04-21,MG,Presidente Olegário,315340,0,0
2020-10-09,MA,Presidente Juscelino,210920,0,0
2020-10-23,BA,Nova Canaã,292270,0,2
2020-05-17,MA,Gonçalves Dias,210440,0,0
2020-05-27,GO,Porteirão,521805,0,0
2020-10-22,GO,Brazabrantes,520360,0,2
2020-06-20,MG,Piumhi,315150,1,1
2020-11-25,GO,Arenópolis,520235,0,0
2020-04-06,MG,Santa Vitória,315980,0,0
2020-06-11,MA,Lagoa Grande do Maranhão,210596,0,0
2020-11-01,MA,Lagoa Grande do Maranhão,210596,0,4
2020-07-26,MG,Eugenópolis,312490,0,1
2020-09-27,GO,Amaralina,520082,0,0
2020-12-03,AL,Taquarana,270910,0,3
2020-11-27,GO,Santa Helena de Goiás,521930,0,97
2020-08-03,MG,Fronteira dos Vales,312705,0,0
2020-09-04,MG,Araxá,310400,14,20
2020-03-28,MG,Borda da Mata,310830,0,0
2020-04-07,MG,Ilicínea,313050,0,0
2020-07-09,AM,Fonte Boa,130160,13,16
2020-09-20,MG,Funilândia,312720,0,0
2020-04-25,CE,Acaraú,230020,-1,1
2020-06-15,BA,Itapé,291620,0,2
2020-08-27,CE,Banabuiú,230185,7,3
2020-07-09,BA,Mutuípe,292240,2,0
2020-06-15,AP,Itaubal,160025,10,0
2020-06-26,CE,Parambu,231030,1,12
2020-09-28,AM,Alvarães,130002,0,14
2020-04-30,ES,Vargem Alta,320503,0,0
2020-05-21,ES,Boa Esperança,320100,6,2
2020-09-18,GO,Campo Limpo de Goiás,520485,0,2
2020-06-22,MG,Santa Rita de Caldas,315920,0,0
2020-05-13,AM,Silves,130400,2,3
2020-07-30,MG,Fortuna de Minas,312640,0,0
2020-08-26,MG,Engenheiro Caldas,312370,0,1
2020-07-01,MA,Bacurituba,210135,0,0
2020-12-06,MG,Coqueiral,311870,2,1
2020-06-29,BA,Água Fria,290040,0,1
2020-12-02,BA,Licínio de Almeida,291940,2,2
2020-09-22,BA,Porto Seguro,292530,34,55
2020-09-10,MA,Santo Amaro do Maranhão,211027,0,2
2020-04-19,BA,Terra Nova,293170,0,0
2020-10-04,CE,Brejo Santo,230250,22,25
2020-08-29,GO,Buritinópolis,520396,0,0
2020-05-08,BA,Macaúbas,291980,0,0
2020-06-13,MG,Alfenas,310160,0,0
2020-08-13,MG,Juramento,313680,1,0
2020-04-19,CE,Ocara,230945,0,0
2020-10-14,CE,Aquiraz,230100,1,33
2020-11-28,BA,América Dourada,290115,0,1
2020-08-24,MG,Bom Jesus do Galho,310780,0,6
2020-12-04,AM,São Gabriel da Cachoeira,130380,11,58
2020-09-21,MG,Vargem Bonita,317060,0,1
2020-06-06,MG,Alagoa,310130,0,0
2020-09-28,BA,Ibicoara,291220,0,0
2020-06-17,AP,Laranjal do Jari,160027,20,38
2020-10-10,BA,São José da Vitória,292935,1,4
2020-10-20,MA,Lago Verde,210590,0,5
2020-07-13,AL,São Sebastião,270880,10,6
2020-06-03,MG,Buenópolis,310920,4,0
2020-11-24,MG,Montezuma,314345,0,0
2020-08-22,MA,Bacurituba,210135,0,0
2020-07-09,BA,Correntina,290930,1,0
2020-08-31,CE,Ibicuitinga,230533,0,6
2020-04-29,CE,Forquilha,230435,0,0
2020-08-08,CE,Ereré,230427,0,4
2020-04-01,MG,Alagoa,310130,0,0
2020-09-14,GO,Cumari,520660,0,2
2020-05-24,MA,Itapecuru Mirim,210540,18,1
2020-10-08,BA,Canavieiras,290630,1,14
2020-05-28,BA,Mairi,292010,1,0
2020-10-29,AP,Cutias,160021,0,2
2020-04-06,MA,Altamira do Maranhão,210040,0,0
2020-06-21,MG,Taiobeiras,316800,0,0
2020-10-03,MA,Montes Altos,210700,1,4
2020-10-29,CE,Caridade,230300,0,17
2020-08-23,BA,Santo Antônio de Jesus,292870,1,30
2020-11-18,MG,Verdelândia,317103,0,0
2020-08-28,GO,Campinaçu,520465,0,0
2020-10-15,MA,Cajapió,210240,0,2
2020-08-09,BA,Santa Bárbara,292750,0,2
2020-05-23,GO,Cachoeira de Goiás,520420,0,0
2020-07-28,MG,Prados,315270,0,0
2020-05-23,BA,Ibipeba,291240,0,0
2020-06-04,GO,Sanclerlândia,521900,0,0
2020-06-07,MG,Bambuí,310510,1,0
2020-07-16,MG,Pequeri,314950,0,0
2020-08-15,MG,Virginópolis,317180,1,0
2020-09-07,MA,Fortaleza dos Nogueiras,210410,0,2
2020-09-29,MG,Monsenhor Paulo,314260,0,0
2020-06-27,GO,São João da Paraúna,522005,0,0
2020-10-13,MA,Santa Filomena do Maranhão,210975,0,0
2020-11-13,GO,Serranópolis,522050,0,0
2020-05-08,MG,Salinas,315700,0,0
2020-07-11,MG,Betim,310670,88,45
2020-09-06,BA,Cabaceiras do Paraguaçu,290485,0,1
2020-08-29,GO,Abadia de Goiás,520005,1,3
2020-08-20,MG,Itapecerica,313350,2,1
2020-08-20,BA,Canarana,290620,-1,1
2020-09-01,ES,Marechal Floriano,320334,0,19
2020-09-17,MG,Alvinópolis,310230,0,1
2020-11-26,BA,Itapicuru,291650,2,5
2020-07-17,AL,União dos Palmares,270930,-1,25
2020-10-14,MG,Alfenas,310160,78,40
2020-11-15,GO,Luziânia,521250,0,135
2020-09-28,MA,Bernardo do Mearim,210193,0,3
2020-07-14,MG,Caeté,311000,3,0
2020-11-18,CE,Maranguape,230770,-1,119
2020-11-22,ES,Domingos Martins,320190,2,21
2020-10-20,MA,Pio XII,210870,0,6
2020-11-17,MA,Tutóia,211250,0,23
2020-10-01,GO,Itarumã,521130,0,2
2020-08-07,BA,Novo Triunfo,292305,1,0
2020-10-17,GO,Nerópolis,521450,0,24
2020-05-26,GO,Lagoa Santa,521225,0,0
2020-08-10,CE,Pedra Branca,231050,0,17
2020-12-08,BA,Seabra,292990,47,6
2020-04-25,BA,Una,293250,1,0
2020-07-21,BA,Ichu,291330,0,1
2020-04-08,BA,Muniz Ferreira,292220,0,0
2020-05-27,AM,Rio Preto da Eva,130356,10,10
2020-04-24,MG,Carneirinho,311455,0,0
2020-08-25,GO,Pontalina,521770,-1,1
2020-04-23,ES,Santa Maria de Jetibá,320455,1,0
2020-05-12,MG,Novorizonte,314537,0,0
2020-07-31,AM,Pauini,130350,0,4
2020-07-29,ES,Itaguaçu,320270,1,2
2020-07-22,BA,Itajuípe,291550,41,9
2020-07-28,GO,Leopoldo de Bulhões,521230,0,2
2020-04-25,BA,Canápolis,290610,0,0
2020-05-06,MA,Lago Verde,210590,0,0
2020-10-20,MG,Nanuque,314430,15,42
2020-04-11,MA,Luís Domingues,210620,0,0
2020-10-08,MA,São João do Soter,211107,2,2
2020-10-12,MG,Carvalhos,311480,0,0
2020-05-11,BA,Tanhaçu,293100,0,0
2020-04-02,MG,Bonito de Minas,310825,0,0
2020-04-28,MA,Porto Franco,210900,0,0
2020-09-21,GO,Nova Veneza,521500,1,7
2020-10-22,MG,Piedade do Rio Grande,315030,0,2
2020-11-09,MA,Cajari,210250,0,4
2020-09-24,GO,Itapirapuã,521100,0,3
2020-08-01,ES,Guaçuí,320230,1,12
2020-09-03,MA,Alto Alegre do Pindaré,210047,0,19
2020-10-20,CE,Boa Viagem,230240,0,30
2020-08-13,GO,Ipameri,521010,1,4
2020-06-13,CE,Forquilha,230435,1,4
2020-11-11,CE,Quiterianópolis,231126,2,7
2020-07-05,AP,Oiapoque,160050,0,12
2020-07-21,CE,Umari,231370,0,0
2020-10-10,CE,Porteiras,231110,0,4
2020-11-23,MG,Espírito Santo do Dourado,312440,0,4
2020-11-23,GO,Gouvelândia,520915,0,1
2020-07-19,BA,Santa Luzia,292805,8,0
2020-07-01,AM,Codajás,130130,4,3
2020-08-08,MA,Anajatuba,210070,0,8
2020-05-09,BA,Conceição da Feira,290820,0,0
2020-10-21,BA,Santanópolis,292830,0,1
2020-04-06,BA,Andaraí,290130,0,0
2020-06-05,MG,Arapuá,310380,0,0
2020-06-21,BA,Macarani,291970,0,1
2020-05-12,AM,Alvarães,130002,0,0
2020-05-14,BA,Várzea da Roça,293305,1,0
2020-07-11,AP,Santana,160060,53,70
2020-09-28,GO,Alto Horizonte,520055,1,1
2020-06-05,BA,Santanópolis,292830,2,0
2020-05-01,MA,Bom Jesus das Selvas,210203,0,0
2020-05-11,BA,Cícero Dantas,290780,0,0
2020-07-31,CE,Jati,230720,1,1
2020-10-08,MG,José Gonçalves de Minas,313652,0,0
2020-07-11,MG,Delta,312125,16,3
2020-05-24,CE,Milhã,230835,0,1
2020-07-19,MA,Maranhãozinho,210637,0,3
2020-06-30,GO,Novo Planalto,521525,0,0
2020-08-13,CE,Ararendá,230125,0,2
2020-08-24,MA,Pedro do Rosário,210825,0,3
2020-04-16,GO,Cromínia,520650,0,0
2020-11-24,ES,Água Doce do Norte,320016,12,8
2020-05-24,CE,Mulungu,230910,0,0
2020-07-24,BA,Licínio de Almeida,291940,0,0
2020-09-29,BA,Potiraguá,292540,2,5
2020-05-01,MA,Buriti Bravo,210230,0,0
2020-11-22,MG,Lagoa Santa,313760,4,12
2020-04-05,MG,São Brás do Suaçuí,316090,0,0
2020-09-14,MA,Viana,211280,0,13
2020-11-13,CE,Deputado Irapuan Pinheiro,230426,0,4
2020-11-01,BA,Jaguaquara,291760,1,22
2020-10-26,GO,Doverlândia,520725,0,2
2020-07-13,BA,Cafarnaum,290530,0,0
2020-04-25,GO,Terezópolis de Goiás,522119,0,0
2020-06-30,GO,Damolândia,520680,-3,0
2020-04-12,GO,Cristianópolis,520630,0,0
2020-06-23,AL,Rio Largo,270770,13,34
2020-11-09,CE,General Sampaio,230460,1,6
2020-03-28,GO,Campos Belos,520490,0,0
2020-06-25,BA,Ituaçu,291720,0,0
2020-11-16,MA,Gonçalves Dias,210440,0,6
2020-07-11,MA,Itaipava do Grajaú,210535,0,0
2020-12-05,MG,São João do Paraíso,316270,1,1
2020-07-23,BA,Ituaçu,291720,0,1
2020-12-05,MA,Santa Rita,211020,0,14
2020-08-31,GO,Caldazinha,520455,2,1
2020-10-14,AM,Barreirinha,130050,10,16
2020-04-29,CE,Ubajara,231360,0,0
2020-10-15,GO,Indiara,520995,9,10
2020-07-04,ES,Nova Venécia,320390,7,14
2020-07-02,MG,Cabo Verde,310950,0,0
2020-07-01,CE,Cedro,230380,2,5
2020-05-05,GO,Água Fria de Goiás,520017,0,0
2020-07-17,ES,Pinheiros,320410,9,10
2020-09-03,BA,Ubatã,293230,10,16
2020-07-25,MG,Governador Valadares,312770,118,70
2020-07-24,GO,Cristalina,520620,2,3
2020-10-31,BA,Curaçá,290990,1,4
2020-06-21,MA,Peri Mirim,210840,0,1
2020-12-01,BA,Barreiras,290320,41,101
2020-04-27,BA,Morpará,292160,-1,0
2020-11-03,MG,Ressaquinha,315440,0,0
2020-09-02,MG,Carneirinho,311455,4,1
2020-07-24,MA,Pirapemas,210880,1,3
2020-07-12,MG,Inhapim,313090,1,1
2020-11-06,ES,Ibatiba,320245,3,23
2020-04-13,MA,Bela Vista do Maranhão,210177,0,0
2020-11-27,MG,Antônio Carlos,310290,0,2
2020-10-27,MG,Formiga,312610,1,14
2020-11-06,MG,Cantagalo,311205,0,0
2020-06-04,BA,Monte Santo,292150,0,1
2020-10-20,CE,Pedra Branca,231050,0,32
2020-07-21,ES,Rio Bananal,320435,4,5
2020-12-03,MG,Durandé,312352,9,2
2020-06-23,MG,Santo Antônio do Rio Abaixo,316050,0,0
2020-11-19,BA,Jaguarari,291770,14,9
2020-07-17,AM,São Gabriel da Cachoeira,130380,58,48
2020-06-01,MG,Brasilândia de Minas,310855,0,0
2020-06-09,MG,Santo Antônio do Rio Abaixo,316050,0,0
2020-06-02,MG,Coronel Murta,311950,0,0
2020-10-07,MA,Bacurituba,210135,1,0
2020-04-04,GO,Cidade Ocidental,520549,0,0
2020-08-16,BA,Jitaúna,291830,3,6
2020-07-27,BA,Iaçu,291190,0,6
2020-11-02,BA,Sebastião Laranjeiras,293000,0,2
2020-09-25,MG,Alpinópolis,310190,1,4
2020-08-08,MG,Marilac,314010,0,0
2020-08-03,AM,Canutama,130090,0,0
2020-05-21,MG,Juruaia,313690,0,0
2020-08-13,BA,Ibirapitanga,291270,27,4
2020-05-06,BA,Barra,290270,0,0
2020-07-31,MG,Berilo,310650,0,0
2020-12-06,ES,Pancas,320400,0,14
2020-07-14,MG,Cabo Verde,310950,0,0
2020-08-04,MG,Capim Branco,311250,0,0
2020-07-03,BA,Santa Bárbara,292750,9,0
2020-07-01,GO,Castelândia,520505,0,0
2020-12-03,MA,Miranda do Norte,210675,0,10
2020-07-20,MA,Igarapé Grande,210520,0,5
2020-04-14,MG,São Brás do Suaçuí,316090,0,0
2020-10-22,BA,Pé de Serra,292405,1,0
2020-05-11,MG,Elói Mendes,312360,0,0
2020-10-03,MG,Dona Euzébia,312290,0,1
2020-07-22,AM,Envira,130150,0,0
2020-04-22,MG,Cristais,312020,0,0
2020-06-01,MG,Pompéu,315200,0,0
2020-07-04,AL,Santana do Ipanema,270800,5,9
2020-09-30,GO,Carmo do Rio Verde,520500,0,5
2020-04-10,DF,Brasília,530010,28,14
2020-05-04,BA,Mulungu do Morro,292205,0,0
2020-11-15,MA,Coroatá,210360,0,10
2020-07-22,MA,Amarante do Maranhão,210060,12,11
2020-09-09,BA,Miguel Calmon,292120,0,4
2020-09-29,AM,Maraã,130280,3,4
2020-09-14,GO,Santa Tereza de Goiás,521960,0,0
2020-06-14,BA,Jaguaripe,291780,0,0
2020-07-23,MG,Carmo da Cachoeira,311390,0,0
2020-03-29,AM,Rio Preto da Eva,130356,0,0
2020-11-22,BA,Novo Horizonte,292303,0,0
2020-06-20,MG,Central de Minas,311570,1,0
2020-10-15,MA,Rosário,210960,0,11
2020-09-17,MA,Axixá,210110,4,3
2020-07-22,GO,Abadiânia,520010,0,5
2020-05-22,MG,Bom Jesus da Penha,310760,0,0
2020-06-09,CE,Pentecoste,231070,39,16
2020-06-18,CE,Itarema,230655,25,16
2020-05-12,AM,Borba,130080,4,6
2020-09-26,BA,Saúde,292980,0,0
2020-10-06,MG,Antônio Carlos,310290,0,2
2020-10-12,BA,Itagibá,291520,0,8
2020-03-27,MG,Caiana,311010,0,0
2020-08-08,BA,Retirolândia,292610,6,0
2020-08-07,MG,Contagem,311860,39,191
2020-08-17,GO,Bela Vista de Goiás,520330,15,7
2020-05-22,MA,São Luís Gonzaga do Maranhão,211140,0,0
2020-12-04,BA,Inhambupe,291370,3,13
2020-10-31,MA,Joselândia,210560,0,0
2020-04-30,MG,João Pinheiro,313630,0,0
2020-10-31,MG,Inhaúma,313100,0,1
2020-05-03,CE,Jaguaribara,230680,0,0
2020-09-29,MA,Carolina,210280,0,1
2020-07-17,CE,Arneiroz,230150,0,2
2020-06-16,CE,Mombaça,230850,16,12
2020-09-20,MG,Felício dos Santos,312540,0,1
2020-05-14,MA,Caxias,210300,4,0
2020-10-14,ES,Vitória,320530,148,429
2020-05-20,CE,Aracoiaba,230120,7,0
2020-04-23,MG,Coronel Xavier Chaves,311970,0,0
2020-05-09,BA,Alcobaça,290080,0,0
2020-10-27,BA,Feira de Santana,291080,72,259
2020-10-11,BA,Lauro de Freitas,291920,16,114
2020-05-25,MG,Conceição das Alagoas,311730,0,0
2020-11-25,MG,Santana do Garambéu,315870,0,0
2020-12-01,MG,Senador Modestino Gonçalves,316590,0,1
2020-09-18,AL,Água Branca,270010,0,2
2020-09-05,CE,Acopiara,230030,-18,31
2020-06-11,MG,Conselheiro Pena,311840,-2,0
2020-06-23,CE,Ipu,230580,9,5
2020-08-22,CE,Catunda,230365,1,4
2020-08-15,GO,Maurilândia,521300,1,3
2020-04-01,BA,Muniz Ferreira,292220,0,0
2020-08-04,AM,Tabatinga,130406,5,78
2020-05-08,GO,Santa Isabel,521935,0,0
2020-08-15,MA,Mirador,210670,45,3
2020-10-25,GO,Turvelândia,522155,0,5
2020-08-16,ES,Rio Bananal,320435,0,7
2020-09-06,BA,Itapé,291620,1,6
2020-11-18,MA,Afonso Cunha,210010,0,2
2020-10-17,MA,Poção de Pedras,210890,2,5
2020-06-28,BA,Irajuba,291420,0,0
2020-06-03,GO,Cabeceiras,520400,0,1
2020-08-23,ES,Mantenópolis,320330,0,7
2020-12-06,MG,Pirajuba,315070,0,2
2020-06-03,MA,Icatu,210510,0,1
2020-11-13,BA,Jussari,291855,0,6
2020-12-03,MA,Santa Inês,210990,4,77
2020-10-09,GO,Caiapônia,520440,2,1
2020-09-10,ES,Muniz Freire,320370,9,6
2020-07-31,BA,Itagimirim,291530,6,0
2020-07-11,MG,Lagoa Formosa,313750,0,0
2020-07-15,CE,Cariús,230330,-1,2
2020-07-30,GO,Água Fria de Goiás,520017,0,0
2020-06-28,MG,Turvolândia,316980,0,0
2020-11-22,MG,Leandro Ferreira,313830,0,3
2020-11-14,BA,Cruz das Almas,290980,4,19
2020-07-06,ES,Fundão,320220,3,9
2020-12-01,MG,Ponto dos Volantes,315217,0,3
2020-06-04,MG,Coroaci,311920,0,0
2020-04-12,BA,Iuiu,291733,0,0
2020-10-22,MA,Jatobá,210545,0,5
2020-04-22,BA,Paramirim,292360,0,0
2020-11-29,AM,Tapauá,130410,0,8
2020-08-29,BA,Xique-Xique,293360,1,2
2020-10-05,MA,Bacuri,210130,0,3
2020-11-02,MG,Pedro Teixeira,314940,0,0
2020-05-05,ES,Baixo Guandu,320080,1,0
2020-11-05,MG,Divisa Alegre,312235,0,1
2020-04-21,MG,Bonfinópolis de Minas,310820,0,0
2020-09-09,MG,Entre Rios de Minas,312390,0,1
2020-07-28,MG,Araçuaí,310340,3,0
2020-06-08,GO,Jesúpolis,521205,0,0
2020-04-19,ES,São Domingos do Norte,320465,0,0
2020-05-01,MG,Cruzília,312080,0,0
2020-08-29,CE,Potengi,231120,0,1
2020-07-18,BA,Riachão do Jacuípe,292630,0,3
2020-11-26,MA,Cachoeira Grande,210237,0,4
2020-10-19,ES,Santa Teresa,320460,5,11
2020-03-30,BA,Nova Viçosa,292300,0,0
2020-10-06,ES,Guaçuí,320230,3,25
2020-11-11,BA,Aramari,290220,1,3
2020-05-21,BA,Vitória da Conquista,293330,6,4
2020-10-29,GO,Caiapônia,520440,1,2
2020-04-10,MG,Albertina,310140,0,0
2020-12-04,MA,Lagoa do Mato,210592,0,0
2020-05-15,BA,Maetinga,291995,0,0
2020-06-25,AP,Laranjal do Jari,160027,92,40
2020-05-24,BA,Morpará,292160,0,0
2020-07-23,GO,Formoso,520810,0,0
2020-05-26,BA,Caetanos,290515,0,0
2020-08-20,BA,Serrinha,293050,9,8
2020-05-05,CE,Banabuiú,230185,0,0
2020-07-01,ES,Jerônimo Monteiro,320310,5,3
2020-11-04,BA,Itarantim,291680,0,10
2020-11-14,CE,Sobral,231290,6,314
2020-06-11,MG,Piranga,315080,2,3
2020-07-23,MG,Coimbra,311670,0,0
2020-04-09,GO,Goianápolis,520840,0,0
2020-08-06,MA,Carolina,210280,3,1
2020-11-27,BA,João Dourado,291835,1,10
2020-06-12,MG,Santa Bárbara do Monte Verde,315727,0,0
2020-10-13,MA,Alto Alegre do Maranhão,210043,0,12
2020-03-28,BA,São José da Vitória,292935,0,0
2020-12-02,BA,Encruzilhada,291040,4,9
2020-09-29,BA,Lapão,291915,0,3
2020-11-23,MG,Água Boa,310060,0,1
2020-06-19,MA,Pindaré-Mirim,210850,11,4
2020-12-04,MG,Ataléia,310470,0,4
2020-10-27,BA,Jussiape,291860,0,0
2020-07-22,MG,Andradas,310260,0,1
2020-04-05,MG,Sete Lagoas,316720,1,0
2020-09-17,GO,Nova Veneza,521500,8,7
2020-08-25,BA,Mairi,292010,1,2
2020-11-05,GO,Anicuns,520130,0,17
2020-08-03,CE,Chaval,230390,2,12
2020-03-28,ES,Cariacica,320130,1,0
2020-07-11,MG,Luisburgo,313867,0,0
2020-08-12,BA,Firmino Alves,291090,0,1
2020-05-05,BA,Guajeru,291165,0,0
2020-06-04,BA,Mucugê,292190,0,0
2020-10-10,MS,Itaporã,500450,0,7
2020-10-05,MA,Cururupu,210370,0,6
2020-04-05,AP,Santana,160060,1,1
2020-06-28,BA,Mirante,292145,0,1
2020-10-06,AL,Satuba,270890,0,17
2020-08-16,MG,Nova Módica,314490,0,2
2020-11-21,BA,Saubara,292975,0,7
2020-05-16,MA,Marajá do Sena,210635,0,0
2020-07-24,BA,Monte Santo,292150,6,5
2020-10-30,BA,Ibicoara,291220,0,0
2020-06-06,CE,Guaramiranga,230510,3,0
2020-09-25,GO,Paranaiguara,521630,1,8
2020-06-30,BA,Cristópolis,290970,5,0
2020-04-29,MG,Raposos,315390,0,0
2020-05-18,GO,Trindade,522140,2,1
2020-11-01,MG,Frei Inocêncio,312690,0,7
2020-10-17,AP,Santana,160060,0,86
2020-08-13,GO,Americano do Brasil,520085,4,1
2020-10-19,ES,Pinheiros,320410,1,24
2020-12-04,BA,Alagoinhas,290070,21,91
2020-07-08,CE,Missão Velha,230840,20,5
2020-05-20,BA,Miguel Calmon,292120,-1,1
2020-11-11,GO,Chapadão do Céu,520547,0,7
2020-05-14,BA,Iguaí,291350,0,0
2020-04-20,MG,Itanhandu,313310,1,0
2020-08-10,BA,Anagé,290120,0,1
2020-11-14,BA,Valença,293290,7,69
2020-07-02,GO,Niquelândia,521460,2,1
2020-11-01,BA,Paulo Afonso,292400,0,55
2020-10-22,MA,Buriti Bravo,210230,14,2
2020-04-01,MG,Brazópolis,310890,0,0
2020-11-23,AM,Atalaia do Norte,130020,0,4
2020-09-26,MG,Vargem Alegre,317057,2,1
2020-06-22,MA,Paço do Lumiar,210750,-1,50
2020-06-18,BA,Érico Cardoso,290050,0,0
2020-08-15,GO,Leopoldo de Bulhões,521230,0,2
2020-06-21,AM,Tabatinga,130406,3,70
2020-08-03,BA,Presidente Tancredo Neves,292575,3,11
2020-09-01,MA,Itaipava do Grajaú,210535,0,3
2020-05-09,AM,São Gabriel da Cachoeira,130380,25,5
2020-10-30,BA,Abaré,290020,1,0
2020-06-29,AM,Pauini,130350,0,3
2020-07-06,BA,América Dourada,290115,0,0
2020-12-06,BA,Mucugê,292190,11,2
2020-06-04,CE,Canindé,230280,45,15
2020-05-17,BA,Caraíbas,290689,0,0
2020-08-02,BA,Rio do Pires,292690,0,3
2020-04-04,CE,Paraipaba,231025,0,0
2020-09-23,BA,Casa Nova,290720,7,8
2020-06-14,AM,Juruá,130220,0,0
2020-07-19,BA,Madre de Deus,291992,15,3
2020-08-05,BA,Luís Eduardo Magalhães,291955,87,9
2020-08-05,BA,Tanquinho,293110,2,2
2020-09-14,ES,Água Doce do Norte,320016,-1,7
2020-06-22,MG,Santa Bárbara do Monte Verde,315727,0,0
2020-08-01,BA,Jequié,291800,90,79
2020-10-09,MG,Conceição de Ipanema,311740,0,0
2020-05-30,CE,Cruz,230425,39,5
2020-07-21,MA,Nova Colinas,210725,4,0
2020-07-15,GO,Bela Vista de Goiás,520330,-2,3
2020-05-11,MG,Governador Valadares,312770,0,3
2020-05-03,GO,Lagoa Santa,521225,0,0
2020-05-25,CE,Senador Pompeu,231270,0,0
2020-07-27,GO,Novo Gama,521523,9,36
2020-08-18,MG,Santana do Garambéu,315870,0,0
2020-12-02,AM,Manaus,130260,248,3128
2020-04-16,ES,Rio Bananal,320435,0,0
2020-11-13,MA,Presidente Juscelino,210920,0,0
2020-08-23,GO,Pilar de Goiás,521690,0,0
2020-08-31,MA,Dom Pedro,210380,2,2
2020-07-29,MA,Presidente Juscelino,210920,0,0
2020-07-31,AM,Itamarati,130195,2,4
2020-06-13,BA,Mundo Novo,292210,0,1
2020-10-30,GO,Ouvidor,521550,0,6
2020-03-31,BA,Antônio Cardoso,290170,0,0
2020-07-07,MG,Chapada do Norte,311610,0,0
2020-08-09,MG,São Gonçalo do Sapucaí,316200,0,1
2020-10-10,BA,Aiquara,290060,6,3
2020-08-05,MG,Datas,312100,0,1
2020-07-10,MA,Turilândia,211245,1,3
2020-08-17,CE,Arneiroz,230150,0,2
2020-09-27,MA,Parnarama,210780,0,2
2020-09-12,ES,Marilândia,320335,0,3
2020-11-15,MG,Itumirim,313430,0,0
2020-08-09,CE,Groaíras,230490,-2,11
2020-06-19,MA,Viana,211280,0,5
2020-06-29,MA,Luís Domingues,210620,0,1
2020-09-17,AM,Maraã,130280,6,4
2020-08-25,MG,Entre Rios de Minas,312390,3,0
2020-06-21,CE,Coreaú,230400,2,5
2020-08-22,CE,São Benedito,231230,1,21
2020-08-28,GO,Silvânia,522060,2,1
2020-03-27,GO,Itumbiara,521150,0,0
2020-08-09,MG,Bias Fortes,310680,0,0
2020-07-11,MG,Luz,313880,1,1
2020-05-20,MA,Água Doce do Maranhão,210015,0,0
2020-09-30,GO,Novo Brasil,521520,0,0
2020-11-30,BA,Ibicuí,291230,1,6
